epoch,lr,train_total_loss,train_obj_loss,train_box_loss,train_num_pos,val_total_loss,val_obj_loss,val_box_loss,val_num_pos,val_map50,val_map5095,val_precision,val_recall,val_f1,val_mean_iou,val_center_error_px,val_center_error_px_median,val_center_error_px_p95,val_center_error_norm_diag,val_center_error_norm_diag_median,val_center_error_norm_diag_p95,val_fp_per_image,val_recall_small,val_recall_medium,val_recall_large,val_count_small,val_count_medium,val_count_large,val_best_conf_threshold,val_best_conf_precision,val_best_conf_recall,val_best_conf_f1,val_best_conf_fp_per_image
1,0.001,1.2161240302599394,0.0012120674891620237,0.24298239136353517,170.17094017094018,0.935135768218474,0.0008183200817174194,0.18686348775571043,150.9090909090909,0.7249708771705627,0.48766055491287263,0.663768115942029,0.6825633383010432,0.6730345334313005,0.8511900441094777,3.9155463584287977,2.3589162826538086,13.05424199104309,0.004894432948035992,0.0029486453533172606,0.01631780248880386,0.3431952662721893,0.5793991416309013,0.7802690582959642,0.6930232558139535,233,223,215,,,,,
2,0.0009998904513956854,0.990847950307732,0.0008361048535762243,0.1980023685301471,172.4017094017094,0.9847363409670916,0.0007872516342269427,0.19678981906988405,150.77272727272728,0.7588009834289551,0.5334280125331133,0.8,0.7034277198211625,0.7486122125297383,0.8609081188500938,3.8489468694996027,2.2806211709976196,13.111217546463012,0.004811183586874508,0.0028507764637470245,0.016389021933078764,0.17455621301775148,0.5708154506437768,0.7847533632286996,0.7627906976744186,233,223,215,,,,,
3,0.00099956185363438,0.9554813432897258,0.0007924796256204892,0.19093777143802398,171.72649572649573,0.8968941339037635,0.0008442370440620421,0.17920998111367226,150.72727272727272,0.7019780278205872,0.48404696948127823,0.712,0.6631892697466468,0.6867283950617284,0.8567385215437814,3.4466789054904092,2.199167013168335,12.105819320678712,0.004308348631863011,0.0027489587664604187,0.01513227415084839,0.26627218934911245,0.6051502145922747,0.757847533632287,0.627906976744186,233,223,215,,,,,
4,0.0009990143508499217,0.9518456117719667,0.0007347918944393531,0.19022216437718806,171.95726495726495,0.8390185778791254,0.0007138422013006427,0.16766094653443855,150.9090909090909,0.7791497111320496,0.5435578281525523,0.8321428571428572,0.6944858420268256,0.7571080422420797,0.860403638413024,3.639070770019753,2.260897636413574,12.915742635726929,0.004548838462524694,0.0028261220455169677,0.01614467829465866,0.1390532544378698,0.5622317596566524,0.7937219730941704,0.7348837209302326,233,223,215,,,,,
5,0.0009982481831951274,0.9051975393906618,0.000662151334556536,0.18090707776892898,171.76068376068375,0.836376279592514,0.0006498096362602981,0.16714529591527852,151.04545454545453,0.828982412815094,0.5937241237610579,0.816,0.7600596125186289,0.787037037037037,0.8681594502692129,3.6986518422762553,2.2756184339523315,12.878152942657458,0.004623314802845319,0.0028445230424404147,0.016097691178321823,0.17011834319526628,0.5793991416309013,0.8565022421524664,0.8558139534883721,233,223,215,,,,,
6,0.0009972636867364526,0.8848388347870264,0.0006429870156710569,0.1768391691466682,172.0854700854701,0.9114636128598993,0.000624673608399462,0.18216778608885678,151.04545454545453,0.8354552984237671,0.5827469698619098,0.8352553542009885,0.7555886736214605,0.7934272300469485,0.8611306177793875,3.5838154015412345,2.225858449935913,12.95739297866821,0.004479769251926541,0.0027823230624198915,0.016196741223335264,0.14792899408284024,0.575107296137339,0.852017937219731,0.8511627906976744,233,223,215,,,,,
7,0.0009960612933065818,0.9166667802721007,0.0006157625874536287,0.18321020289873466,172.56410256410257,0.892620640722188,0.0005802808220985091,0.17840807139873505,151.1818181818182,0.8397392630577087,0.5838314048596658,0.900355871886121,0.7540983606557377,0.8207623682076236,0.8612691014416133,3.4026219961435897,2.193907141685486,11.140582799911499,0.00425327749517949,0.0027423839271068576,0.013925728499889373,0.08284023668639054,0.5965665236051502,0.8251121076233184,0.8511627906976744,233,223,215,,,,,
8,0.0009946415303150127,0.8479860893681518,0.0005870193099248835,0.1694798129491317,171.34188034188034,0.8727016232230447,0.0005580840370384976,0.17442870715802367,151.1818181818182,0.8478637933731079,0.6142059583216906,0.8795180722891566,0.7615499254843517,0.8162939297124601,0.8745310738128692,3.333630571291288,2.2028725147247314,11.114298820495605,0.004167038214114109,0.0027535906434059143,0.013892873525619506,0.10355029585798817,0.5793991416309013,0.8609865470852018,0.8558139534883721,233,223,215,,,,,
9,0.0009930050205167172,0.8787416948212518,0.0005817185036647014,0.17563199519346923,172.06837606837607,0.8341095610098406,0.0005951926895332607,0.16670287231152708,151.3181818181818,0.8459773659706116,0.6063400530256331,0.8469055374592834,0.7749627421758569,0.8093385214007782,0.8707290762892136,2.949626316316426,2.1863523721694946,7.712261414527886,0.00368703289539553,0.0027329404652118683,0.009640326768159856,0.1390532544378698,0.6223175965665236,0.8609865470852018,0.8511627906976744,233,223,215,,,,,
10,0.00099115248173898,0.8529302121227623,0.0005843038859769192,0.1704691794947681,172.1196581196581,0.9314783608371561,0.0005627550721824678,0.18618312207135287,150.8181818181818,0.8536174297332764,0.6214337754994631,0.8793103448275862,0.7600596125186289,0.8153477218225419,0.8761584129987978,3.220201610729975,2.1523659229278564,9.152794361114498,0.004025252013412463,0.0026904574036598207,0.011440992951393125,0.10355029585798817,0.5708154506437768,0.8430493273542601,0.8790697674418605,233,223,215,,,,,
