image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
eliza_ball_line_50059.png,1,8,1,7,0,1.645,63.629,0.223
max_ball_bottom0261.png,1,8,0,8,1,1.645,63.629,0.149
robby_rc16_ball0601.png,1,8,1,7,0,1.646,63.629,0.103
robby_ball_far0573.png,1,8,1,7,0,1.643,63.629,0.210
eliza_ball_line_50023.png,1,8,1,7,0,1.645,63.629,0.202
len_goalie0447.png,1,8,1,7,0,1.644,63.629,0.175
IMG_20260512_222941~2.jpg,1,8,1,7,0,1.645,63.630,0.148
pip_ball_bottom0229.png,1,8,1,7,0,1.645,63.629,0.158
eliza_ball_01070128.png,1,8,1,7,0,1.645,63.629,0.139
alfie_lm_ball_line0163.png,1,8,0,8,1,1.646,63.630,0.142
IMG_20260512_222411~3.jpg,1,8,1,7,0,1.644,63.629,0.148
IMG_20260512_223334~2.jpg,1,8,0,8,1,1.645,63.629,0.182
oisin_ball_robot0421.png,3,8,3,5,0,1.645,63.629,0.289
max_ball_feet0141.png,1,8,1,7,0,1.643,63.629,0.076
oisin_ball_robot0251.png,2,8,1,7,1,1.645,63.629,0.133
IMG_20260512_222436~2.jpg,2,8,1,7,1,1.644,63.629,0.180
pip_ball_bottom0461.png,1,8,1,7,0,1.644,63.629,0.188
robby_rc16_ball20493.png,1,8,0,8,1,1.646,63.630,0.159
IMG_20260512_223321.jpg,2,8,2,6,0,1.645,63.629,0.214
eliza_ball_line_30199.png,2,8,2,6,0,1.645,63.629,0.189
oisin_ball_robot0681.png,1,8,1,7,0,1.645,63.629,0.249
max_ball_feet0298.png,1,8,1,7,0,1.644,63.629,0.104
IMG_20260512_222613.jpg,0,8,0,8,0,1.645,63.629,0.137
IMG_20260512_223349.jpg,1,8,0,8,1,1.645,63.630,0.167
IMG_20260512_222111.jpg,2,8,2,6,0,1.644,63.629,0.214
robby_rc16_ball20491.png,1,8,1,7,0,1.645,63.629,0.174
pip_ball_bottom0219.png,1,8,0,8,1,1.645,63.629,0.086
IMG_20260512_223025~2.jpg,1,8,1,7,0,1.645,63.630,0.168
eliza_ball_line_10027.png,1,8,1,7,0,1.644,63.629,0.109
eobr994.png,1,8,1,7,0,1.646,63.629,0.297
max_ball_moving0159.png,1,8,1,7,0,1.644,63.629,0.302
oisin_ball_robot0461.png,1,8,1,7,0,1.644,63.629,0.154
pip_ball_bottom0383.png,1,8,0,8,1,1.645,63.629,0.199
IMG_20260512_222934~2.jpg,1,8,1,7,0,1.645,63.629,0.124
alfie_lm_ball_line0507.png,1,8,1,7,0,1.645,63.629,0.143
eliza_ball_01070359.png,1,8,1,7,0,1.645,63.630,0.151
eobr377.png,0,8,0,8,0,1.644,63.629,0.138
IMG_20260512_222422~2.jpg,1,8,1,7,0,1.645,63.630,0.150
IMG_20260512_223332~2.jpg,1,8,1,7,0,1.645,63.629,0.237
IMG_20260512_222507~3.jpg,1,8,1,7,0,1.645,63.630,0.123
bs4-148.png,1,8,1,7,0,1.644,63.629,0.203
eobr200.png,0,8,0,8,0,1.645,63.629,0.154
mA355.png,0,8,0,8,0,1.645,63.629,0.200
eobr525.png,0,8,0,8,0,1.646,63.630,0.196
alfie_lm_ball_line0483.png,1,8,1,7,0,1.644,63.629,0.137
robby_ball_far0395.png,1,8,1,7,0,1.645,63.629,0.236
oisin_ball_robot0736.png,1,8,1,7,0,1.644,63.628,0.227
IMG_20260512_222950~2.jpg,1,8,1,7,0,1.645,63.629,0.164
len_goalie0455.png,1,8,1,7,0,1.645,63.629,0.169
robby_ball_far0195.png,1,8,1,7,0,1.645,63.629,0.206
IMG_20260512_222418~3.jpg,1,8,0,8,1,1.644,63.629,0.151
eliza_ball_line_20001.png,1,8,1,7,0,1.644,63.629,0.103
oisin_ball_robot0431.png,1,8,1,7,0,1.645,63.629,0.160
max_ball_kickoff0129.png,1,8,1,7,0,1.645,63.629,0.138
robby_rc16_ball20297.png,1,8,1,7,0,1.645,63.629,0.135
IMG_20260512_222959.jpg,1,8,0,8,1,1.645,63.629,0.167
robby_rc16_ball20306.png,1,8,1,7,0,1.645,63.629,0.145
eliza_ball_line_30100.png,2,8,2,6,0,1.644,63.630,0.202
eliza_ball_01070557.png,1,8,1,7,0,1.645,63.629,0.202
robby_ball_far0311.png,1,8,1,7,0,1.644,63.629,0.210
pip_ball_bottom_robots0036.png,1,8,1,7,0,1.644,63.629,0.161
robby_rc16_ball0292.png,1,8,1,7,0,1.644,63.629,0.121
eliza_ball_line_30108.png,2,8,2,6,0,1.645,63.629,0.188
eliza_ball_line_20013.png,1,8,1,7,0,1.645,63.629,0.115
IMG_20260512_223047.jpg,2,8,1,7,1,1.645,63.629,0.264
mA1119.png,1,8,1,7,0,1.645,63.629,0.261
bs1-62.png,0,8,0,8,0,1.644,63.629,0.151
IMG_20260512_223337~2.jpg,1,8,0,8,1,1.645,63.629,0.172
eliza_ball_line_30213.png,2,8,2,6,0,1.644,63.629,0.179
oisin_ball_robot0986.png,0,8,0,8,0,1.644,63.629,0.193
robby_ball_line0653.png,1,8,1,7,0,1.646,63.629,0.165
IMG_20260512_222458.jpg,1,8,0,8,1,1.645,63.629,0.161
ivy_ball_moving0141.png,1,8,1,7,0,1.643,63.629,0.218
IMG_20260512_222039~3.jpg,1,8,1,7,0,1.644,63.629,0.154
pip_natLight_moving_b0356.png,1,8,1,7,0,1.645,63.629,0.115
robby_ball_line0360.png,1,8,1,7,0,1.644,63.630,0.142
eobr4.png,2,8,0,8,2,1.645,63.629,0.220
eliza_ball_line_30252.png,2,8,2,6,0,1.643,63.629,0.156
eliza_ball_line_10120.png,1,8,1,7,0,1.646,63.629,0.112
alfie_lm_ball_line0425.png,1,8,1,7,0,1.644,63.629,0.104
ivy_ball_moving0006.png,1,8,1,7,0,1.645,63.629,0.208
oisin_ball_robot0561.png,1,8,0,8,1,1.645,63.629,0.226
