image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
mA355.png,0,8,0,8,0,9.862,7.094,0.738
eobr525.png,0,8,0,8,0,11.146,7.174,0.758
alfie_lm_ball_line0483.png,1,8,1,7,0,10.569,7.074,0.729
robby_ball_far0395.png,1,8,1,7,0,10.799,7.034,0.751
oisin_ball_robot0736.png,1,8,1,7,0,11.139,7.024,0.731
IMG_20260512_222950~2.jpg,1,8,1,7,0,5.260,7.063,0.716
len_goalie0455.png,1,8,1,7,0,15.088,7.461,0.753
robby_ball_far0195.png,1,8,1,7,0,10.790,7.650,0.782
IMG_20260512_222418~3.jpg,1,8,0,8,1,8.153,9.954,1.454
eliza_ball_line_20001.png,1,8,1,7,0,16.104,7.376,0.743
oisin_ball_robot0431.png,1,8,1,7,0,10.050,6.958,0.713
max_ball_kickoff0129.png,1,8,1,7,0,14.045,7.810,0.764
robby_rc16_ball20297.png,1,8,1,7,0,10.261,7.027,0.730
IMG_20260512_222959.jpg,1,8,1,7,0,5.283,7.136,0.741
robby_rc16_ball20306.png,1,8,1,7,0,10.873,7.103,0.740
eliza_ball_line_30100.png,2,8,2,6,0,12.880,7.133,0.739
eliza_ball_01070557.png,1,8,1,7,0,14.201,7.159,0.742
robby_ball_far0311.png,1,8,1,7,0,10.557,7.613,0.764
pip_ball_bottom_robots0036.png,1,8,1,7,0,13.799,7.063,0.735
robby_rc16_ball0292.png,1,5,1,4,0,9.999,7.326,0.637
eliza_ball_line_30108.png,2,8,2,6,0,12.276,7.032,0.713
eliza_ball_line_20013.png,1,8,1,7,0,14.523,7.092,0.727
IMG_20260512_223047.jpg,2,8,2,6,0,5.073,6.979,0.726
mA1119.png,1,8,1,7,0,9.702,7.095,0.764
bs1-62.png,0,8,0,8,0,9.481,7.357,0.746
IMG_20260512_223337~2.jpg,1,8,0,8,1,5.175,7.035,0.768
eliza_ball_line_30213.png,2,8,2,6,0,11.328,7.024,0.715
oisin_ball_robot0986.png,0,8,0,8,0,10.568,7.016,0.741
robby_ball_line0653.png,1,8,1,7,0,14.489,7.139,0.723
IMG_20260512_222458.jpg,1,8,1,7,0,5.228,6.938,0.718
ivy_ball_moving0141.png,1,8,1,7,0,13.260,7.296,0.748
IMG_20260512_222039~3.jpg,1,8,1,7,0,5.290,6.979,0.719
pip_natLight_moving_b0356.png,1,8,1,7,0,11.473,7.054,0.734
robby_ball_line0360.png,1,8,1,7,0,14.533,7.396,0.743
eobr4.png,2,8,2,6,0,10.077,7.040,0.729
eliza_ball_line_30252.png,2,8,2,6,0,11.259,6.983,0.724
eliza_ball_line_10120.png,1,8,1,7,0,13.453,6.955,0.718
alfie_lm_ball_line0425.png,1,8,1,7,0,10.379,8.706,0.776
ivy_ball_moving0006.png,1,8,1,7,0,13.727,7.042,0.740
oisin_ball_robot0561.png,1,8,1,7,0,11.145,7.943,0.761
IMG_20260512_222953~2.jpg,1,8,1,7,0,5.249,6.999,0.767
eliza_ball_01070058.png,1,8,1,7,0,14.200,7.581,0.748
eliza_ball_line_10003.png,1,8,1,7,0,13.487,7.478,0.761
IMG_20260512_223311~2.jpg,0,8,0,8,0,5.200,8.269,0.770
IMG_20260512_222957~2.jpg,1,8,1,7,0,5.236,8.892,0.963
robby_ball_far0371.png,1,8,1,7,0,10.935,7.086,0.746
alfie_lm_ball_line0049.png,1,8,1,7,0,10.184,7.014,0.727
max_ball_moving0388.png,1,8,1,7,0,11.629,7.640,0.800
pip_ball_size0166.png,1,8,1,7,0,12.272,7.445,0.772
max_ball_bottom0234.png,1,8,1,7,0,10.821,7.168,0.743
robby_ball_line0654.png,1,8,1,7,0,14.637,7.178,0.729
max_ball_bottom0042.png,1,8,1,7,0,9.991,7.304,0.744
IMG_20260512_223000~2.jpg,1,8,1,7,0,5.308,7.716,0.775
pip_natLight_moving_t0026.png,1,8,1,7,0,11.829,7.105,0.738
IMG_20260512_222115~3.jpg,1,8,1,7,0,5.113,7.560,0.805
IMG_20260512_223433~2.jpg,0,8,0,8,0,5.114,7.396,0.746
pip_ball_bottom0255.png,1,8,1,7,0,13.164,7.080,0.786
eliza_ball_line_10175.png,1,8,1,7,0,14.843,7.169,0.783
IMG_20260512_222516~3.jpg,0,8,0,8,0,5.418,7.982,0.754
max_ball_moving0187.png,0,8,0,8,0,12.298,9.427,0.795
IMG_20260512_222555.jpg,1,8,1,7,0,5.588,9.186,0.754
eliza_ball_01070052.png,1,8,1,7,0,14.273,8.144,0.765
