epoch,lr,train_total_loss,train_obj_loss,train_box_loss,train_num_pos,val_total_loss,val_obj_loss,val_box_loss,val_num_pos,val_map50,val_map5095,val_precision,val_recall,val_f1,val_mean_iou,val_center_error_px,val_center_error_px_median,val_center_error_px_p95,val_center_error_norm_diag,val_center_error_norm_diag_median,val_center_error_norm_diag_p95,val_fp_per_image,val_recall_small,val_recall_medium,val_recall_large,val_count_small,val_count_medium,val_count_large,val_best_conf_threshold,val_best_conf_precision,val_best_conf_recall,val_best_conf_f1,val_best_conf_fp_per_image
1,0.001,1.1579824930582292,0.0015200963243842125,0.23129247893125582,253.02564102564102,1.1047069629033406,0.0012071995181031526,0.2206999530394872,218.6,0.7874290943145752,0.4908825113903731,0.8113207547169812,0.7049180327868853,0.7543859649122806,0.837765477046402,3.4212546691566263,2.6533889770507812,8.334136581420896,0.004276568336445782,0.0033167362213134765,0.010417670726776119,0.16272189349112426,0.5450643776824035,0.8565022421524664,0.7209302325581395,233,223,215,,,,,
2,0.0009998904513956854,1.0117405759982574,0.0011593583719028782,0.20211624392332175,255.28205128205127,1.0489951650301614,0.0011661126355951032,0.20956580936908722,218.06666666666666,0.8151231408119202,0.539596107788384,0.8350340136054422,0.7317436661698957,0.7799841143764893,0.8530338560733679,3.103594613035803,2.5931804180145264,7.666106224060059,0.003879493266294754,0.003241475522518158,0.009582632780075073,0.14349112426035504,0.5622317596566524,0.8475336322869955,0.7953488372093023,233,223,215,,,,,
3,0.00099956185363438,0.9555459916591644,0.0010931427039814969,0.19089056952641562,256.3333333333333,1.019239890575409,0.0010332987294532359,0.2036413182814916,218.33333333333334,0.8416492342948914,0.578649339452386,0.875222816399287,0.7317436661698957,0.797077922077922,0.8601711698316508,2.9841402845263723,2.4787497520446777,7.400746822357178,0.003730175355657965,0.0030984371900558473,0.009250933527946472,0.10355029585798817,0.5278969957081545,0.8475336322869955,0.8325581395348837,233,223,215,,,,,
4,0.0009990143508499217,0.9266038384193029,0.001037983239467184,0.18511316944391298,255.06410256410257,1.0198000907897948,0.0009973405336495488,0.20376054793596268,218.66666666666666,0.8641183376312256,0.5683386455057189,0.8422764227642277,0.7719821162444114,0.8055987558320373,0.8435255942657648,3.849678628448699,3.203649640083313,9.019344711303711,0.004812098285560873,0.004004562050104141,0.011274180889129638,0.14349112426035504,0.5965665236051502,0.8385650224215246,0.8930232558139535,233,223,215,,,,,
5,0.0009982481831951274,0.9014036265703348,0.0010178020135917438,0.18007716402793542,256.0,1.0125409046808878,0.0010453192167915403,0.20229911555846533,219.06666666666666,0.8580684661865234,0.5779804311227054,0.8460291734197731,0.7779433681073026,0.81055900621118,0.8486835882353143,2.955715539954403,2.506812334060669,6.606850504875182,0.003694644424943002,0.003133515417575836,0.00825856313109398,0.14053254437869822,0.5965665236051502,0.874439461883408,0.8744186046511628,233,223,215,,,,,
6,0.0009972636867364526,0.874095421570998,0.0009824210682358497,0.17462259855790016,256.8974358974359,1.052853419383367,0.0010260765207931398,0.21036547025044758,218.06666666666666,0.8575274348258972,0.5562963854521513,0.8611111111111112,0.7853949329359166,0.8215120810600156,0.8427441531838231,2.861548353926733,2.448014497756958,6.745276355743409,0.0035769354424084123,0.0030600181221961975,0.00843159544467926,0.1257396449704142,0.7553648068669528,0.852017937219731,0.7488372093023256,233,223,215,,,,,
7,0.0009960612933065818,0.8477856807219677,0.0009317186426741477,0.16937079165990537,256.52564102564105,0.9789533694585164,0.0008856273954734207,0.19561354766289393,219.46666666666667,0.894514262676239,0.6296534709632396,0.918918918918919,0.8107302533532041,0.8614410134600159,0.8633744700209183,2.8203983810346793,2.1076289415359497,6.9107731103897105,0.0035254979762933476,0.002634536176919937,0.008638466387987138,0.07100591715976332,0.6523605150214592,0.8609865470852018,0.9302325581395349,233,223,215,,,,,
8,0.0009946415303150127,0.8470463095567166,0.0009312482859688596,0.16922301187729225,256.2692307692308,1.0251153707504272,0.0009258622264799973,0.20483789940675098,219.4,0.8969442248344421,0.6205503972247243,0.9064039408866995,0.8226527570789866,0.8624999999999999,0.8570587266830431,2.816539077574144,2.346366763114929,6.472733497619624,0.0035206738469676776,0.0029329584538936616,0.00809091687202453,0.08431952662721894,0.6909871244635193,0.8834080717488789,0.9023255813953488,233,223,215,,,,,
9,0.0009930050205167172,0.8363824318616818,0.0008859541946245978,0.16709929437209398,255.56410256410257,1.0028178493181865,0.0008288052709152301,0.20039780636628468,219.73333333333332,0.8965929746627808,0.6169081799685955,0.8903225806451613,0.8226527570789866,0.8551510457010069,0.8602374394734701,2.7682197296155104,2.234119176864624,6.647712659835806,0.0034602746620193904,0.00279264897108078,0.008309640824794757,0.10059171597633136,0.6909871244635193,0.8654708520179372,0.9209302325581395,233,223,215,,,,,
10,0.00099115248173898,0.8374092762286847,0.0008912506470014938,0.16730360304697967,256.44871794871796,0.997801278034846,0.0008451811348398527,0.19939121901988982,219.33333333333334,0.9026219844818115,0.6169652622193098,0.9230769230769231,0.8226527570789866,0.8699763593380615,0.8549936364094416,2.9573830742173004,2.316643238067627,7.336094737052909,0.0036967288427716257,0.0028958040475845336,0.009170118421316136,0.06804733727810651,0.6952789699570815,0.8609865470852018,0.9209302325581395,233,223,215,,,,,
11,0.0009890847265665358,0.8329245891326513,0.0008602228070883892,0.1664128718085778,255.33333333333334,1.0187631825606027,0.0009156620731422056,0.20356950809558233,219.06666666666666,0.8840752840042114,0.5959784138016403,0.9048414023372288,0.8077496274217586,0.8535433070866142,0.8515031185977133,2.8432095711329106,2.228250503540039,7.004370021820058,0.00355401196391614,0.002785313129425049,0.008755462527275073,0.08431952662721894,0.7124463519313304,0.8340807174887892,0.8837209302325582,233,223,215,,,,,
12,0.0009868026619851433,0.8277566708051242,0.0008740547980265453,0.16537652164697647,255.97435897435898,0.9877255320549011,0.000789064954733476,0.19738729447126388,219.8,0.9059025645256042,0.6545829311013222,0.9456140350877194,0.8032786885245902,0.8686543110394843,0.87084284695712,2.560329815072175,1.972501277923584,6.348947668075557,0.0032004122688402193,0.00246562659740448,0.007936184585094447,0.04585798816568047,0.6351931330472103,0.8699551569506726,0.9162790697674419,233,223,215,,,,,
13,0.000984307288983751,0.8237911409292465,0.0008380646378589937,0.164590614537398,256.0128205128205,0.970458064476649,0.0007787656737491489,0.19393585820992787,219.93333333333334,0.906223714351654,0.6370805356651544,0.9362416107382551,0.8315946348733234,0.8808208366219415,0.8643078237878806,2.654197984710536,2.0378483533859253,6.300653409957884,0.0033177474808881668,0.0025473104417324064,0.007875816762447354,0.05621301775147929,0.703862660944206,0.8789237668161435,0.9209302325581395,233,223,215,,,,,
14,0.0009815997021154301,0.8133805317756457,0.0008154576659226456,0.16251301306944627,256.44871794871796,0.9654546856880188,0.000768677096736307,0.19293720175822576,219.66666666666666,0.9038605093955994,0.6380560487508774,0.9003215434083601,0.834575260804769,0.8662026295436969,0.8655940480530262,2.660552931856364,2.1169461011886597,6.12221322059631,0.0033256911648204585,0.0026461826264858246,0.007652766525745387,0.09171597633136094,0.7253218884120172,0.8699551569506726,0.9162790697674419,233,223,215,,,,,
15,0.0009786810890172674,0.8130905429522196,0.0008127908237302342,0.1624555494158696,254.9102564102564,1.0296180963516235,0.0007991328020580113,0.2057637929916382,219.66666666666666,0.9089506268501282,0.6207866098731756,0.9320066334991708,0.8375558867362146,0.8822605965463107,0.8539997973476017,2.686327808367559,2.091115355491638,6.3653154373168865,0.003357909760459452,0.0026138941943645477,0.007956644296646108,0.060650887573964495,0.759656652360515,0.8565022421524664,0.9023255813953488,233,223,215,,,,,
16,0.0009755527298894293,0.7981158984013093,0.0008254887406320239,0.15945808150065252,256.0897435897436,1.0162525415420531,0.0008280244791725029,0.2030849019686381,219.0,0.8897227644920349,0.6287153564393521,0.9086378737541528,0.8152011922503726,0.8593872741555382,0.8625667829618158,2.5444014528510883,1.9122645854949951,5.982963943481437,0.0031805018160638615,0.002390330731868744,0.007478704929351796,0.08136094674556213,0.6824034334763949,0.874439461883408,0.8976744186046511,233,223,215,,,,,
17,0.0009722159969336218,0.7941780495337951,0.000787676480682328,0.15867807391362312,256.4871794871795,0.9647581696510314,0.0007329935149755328,0.1928050364057223,219.6,0.9071540832519531,0.6523928958922625,0.949238578680203,0.8360655737704918,0.8890649762282093,0.8673542794271799,2.4128444141935748,1.889183521270752,5.571924686431885,0.0030160555177419688,0.00236147940158844,0.006964905858039856,0.04437869822485207,0.7424892703862661,0.8565022421524664,0.9162790697674419,233,223,215,,,,,
18,0.0009686723537511998,0.7797846656579238,0.0007730534886762213,0.1558023223128074,256.1923076923077,0.9454704483350118,0.0007315167555740724,0.18894778490066527,219.66666666666666,0.9099336266517639,0.6549736078828573,0.9173290937996821,0.8599105812220567,0.8876923076923077,0.8639082264032479,2.6119442467337257,1.9840258359909058,6.422490596771237,0.0032649303084171565,0.002480032294988632,0.008028113245964046,0.07692307692307693,0.7725321888412017,0.8878923766816144,0.9255813953488372,233,223,215,,,,,
19,0.0009649233547011815,0.7647523031784937,0.0007467856429194888,0.152801102743699,256.12820512820514,0.9294932126998902,0.0007117835804820061,0.18575628598531088,219.53333333333333,0.9113358855247498,0.6693883575499058,0.9353233830845771,0.8405365126676602,0.8854003139717423,0.8706900621136875,2.4149080755730683,1.8893141746520996,5.75707416534424,0.003018635094466336,0.0023616427183151246,0.0071963427066803,0.057692307692307696,0.7124463519313304,0.8834080717488789,0.9348837209302325,233,223,215,,,,,
20,0.0009609706442184559,0.7586967922174014,0.0007338115508154703,0.15159259469081193,257.0897435897436,0.9162715057531993,0.0006890623539220541,0.18311648964881896,220.06666666666666,0.9149160981178284,0.667100240662694,0.9270664505672609,0.8524590163934426,0.8881987577639752,0.8692657226449126,2.3897109381281414,1.8053506016731262,6.010570073127746,0.0029871386726601766,0.002256688252091408,0.007513212591409683,0.06656804733727811,0.7467811158798283,0.8834080717488789,0.9348837209302325,233,223,215,,,,,
21,0.000956815956092479,0.7624055231228853,0.0007310877979482309,0.152334886101576,257.03846153846155,0.9328912297884623,0.0006935141204545896,0.18643954396247864,220.13333333333333,0.9120869636535645,0.6700356848537922,0.9186602870813397,0.8584202682563339,0.8875192604006163,0.8685546923014853,2.4215894050430506,1.9796926975250244,5.6743786334991455,0.0030269867563038153,0.0024746158719062806,0.007092973291873932,0.07544378698224852,0.7467811158798283,0.8968609865470852,0.9395348837209302,233,223,215,,,,,
22,0.0009524611127067767,0.75334049646671,0.0007100031518628105,0.150526099671156,255.98717948717947,0.9356973926226299,0.0006677152724781384,0.18700593560934067,219.8,0.9185830950737,0.6671528372913599,0.9167974882260597,0.8703427719821163,0.8929663608562692,0.8669606257383138,2.4025779830623573,1.89705890417099,5.666749262809754,0.0030032224788279476,0.002371323630213738,0.0070834365785121915,0.07840236686390532,0.7854077253218884,0.8968609865470852,0.9348837209302325,233,223,215,,,,,
23,0.0009479080242395866,0.7576298003013318,0.0007210646394807368,0.1513817472717701,256.5,0.930974805355072,0.0006783001105456302,0.18605930159489315,219.8,0.9118390083312988,0.6729194212704896,0.9369817578772802,0.842026825633383,0.8869701726844584,0.871908799209426,2.293670706833358,1.9246718883514404,5.193188667297362,0.0028670883835416982,0.0024058398604393004,0.006491485834121702,0.05621301775147929,0.7167381974248928,0.8968609865470852,0.9209302325581395,233,223,215,,,,,
24,0.0009431586878259915,0.7476455355301882,0.0007231941033238306,0.14938446745658532,256.5128205128205,0.9014767090479533,0.0006578403253418703,0.18016377091407776,220.06666666666666,0.9168350696563721,0.6842775117605925,0.9271844660194175,0.8539493293591655,0.8890612878200155,0.8758651673481727,2.302738197654954,1.7136589288711548,5.527159881591796,0.002878422747068694,0.0021420736610889436,0.006908949851989745,0.06656804733727811,0.7296137339055794,0.905829596412556,0.9348837209302325,233,223,215,,,,,
25,0.0009382151866819096,0.7405877495423342,0.0007010182180704597,0.14797734583799654,256.70512820512823,0.9270965953667959,0.0006953273181958745,0.1852802500128746,220.13333333333333,0.919244647026062,0.6706906102597714,0.9246467817896389,0.8777943368107303,0.9006116207951071,0.8669021532369591,2.5614175909216215,1.9182037115097046,6.22806272506714,0.00320177198865203,0.0023977546393871307,0.007785078406333925,0.07100591715976332,0.8154506437768241,0.8923766816143498,0.9302325581395349,233,223,215,,,,,
26,0.0009330796891903268,0.7419053766971979,0.0007119575404944137,0.14823868221197373,256.3076923076923,0.9202057600021363,0.0006619786009347688,0.18390875707070034,220.2,0.9225782155990601,0.6794150363653898,0.9396411092985318,0.8584202682563339,0.8971962616822431,0.8741508800950315,2.5915439361447676,1.9102690815925598,6.8252480030059814,0.0032394299201809603,0.0023878363519906996,0.008531560003757478,0.05473372781065089,0.7553648068669528,0.8923766816143498,0.9348837209302325,233,223,215,,,,,
27,0.0009277544479501729,0.7469192987833267,0.0006960184729019275,0.1492446550191977,256.2435897435897,0.9138174215952556,0.0006512182531878352,0.182633239030838,220.13333333333333,0.9153367877006531,0.6816644366830588,0.9239302694136292,0.8688524590163934,0.8955453149001537,0.8745052577291917,2.4282864221910057,1.7937853336334229,6.112933254241943,0.0030353580277387563,0.0022422316670417785,0.007641166567802428,0.07100591715976332,0.776824034334764,0.9013452914798207,0.9348837209302325,233,223,215,,,,,
28,0.0009222417987882563,0.7403014638485053,0.0006954829568246332,0.14792119616117233,257.05128205128204,0.891621615489324,0.0006649073601389925,0.1781913404663404,219.86666666666667,0.9121059775352478,0.6793206833302975,0.909952606635071,0.8584202682563339,0.8834355828220859,0.8753981634767519,2.4256746301608576,1.883238971233368,5.960945129394531,0.0030320932877010735,0.00235404871404171,0.007451181411743163,0.08431952662721894,0.7510729613733905,0.8923766816143498,0.9395348837209302,233,223,215,,,,,
29,0.0009165441597346945,0.7347830709738609,0.0006660049876723534,0.14682341242829958,256.1025641025641,0.9055844624837239,0.000642383589486902,0.18098841657241185,220.2,0.9175852537155151,0.6718160007148981,0.9208860759493671,0.8673621460506706,0.8933231005372217,0.8700362385548267,2.450103969069972,1.905462384223938,6.082803773880005,0.0030626299613374644,0.0023818279802799228,0.007603504717350005,0.07396449704142012,0.7896995708154506,0.8878923766816144,0.9302325581395349,233,223,215,,,,,
30,0.000910664029962285,0.7317145405671536,0.0006628452034559674,0.14621033863379404,257.11538461538464,0.8970146973927816,0.0006590749175908665,0.17927112330993017,219.93333333333334,0.9158474206924438,0.6791063051670789,0.9120879120879121,0.8658718330849479,0.8883792048929664,0.8730427183710975,2.337667058172304,1.8099327087402344,5.943685531616211,0.0029220838227153817,0.002262415885925293,0.007429606914520263,0.08284023668639054,0.7896995708154506,0.8834080717488789,0.9302325581395349,233,223,215,,,,,
31,0.000904603988690286,0.7071535984675089,0.0006789903354962381,0.14129492086477768,256.1923076923077,0.8934739311536153,0.0006564730952959508,0.1785634885231654,219.93333333333334,0.919134259223938,0.6902203559875488,0.9270664505672609,0.8524590163934426,0.8881987577639752,0.8785692173075843,2.252295026516581,1.7345484495162964,5.178796887397761,0.002815368783145728,0.0021681855618953705,0.0064734961092472,0.06656804733727811,0.759656652360515,0.8878923766816144,0.9162790697674419,233,223,215,,,,,
32,0.0008983666940530858,0.7187905059410975,0.0006759371280144805,0.14362291370828947,257.35897435897436,0.9075310627619425,0.0006622901981851707,0.18137375315030416,220.4,0.9193846583366394,0.6716961525380611,0.889894419306184,0.879284649776453,0.8845577211394303,0.8668609477705874,2.4368209333364237,1.8853700757026672,5.616017627716063,0.0030460261666705314,0.002356712594628334,0.007020022034645079,0.10798816568047337,0.7939914163090128,0.9103139013452914,0.9395348837209302,233,223,215,,,,,
