image,n_gt,n_pred,tp,fp,fn,pre_ms,infer_ms,post_ms
eliza_ball_line_50059.png,1,8,1,7,0,1.645,74.972,0.197
max_ball_bottom0261.png,1,8,1,7,0,1.645,74.973,0.172
robby_rc16_ball0601.png,1,8,0,8,1,1.645,74.972,0.113
robby_ball_far0573.png,1,8,1,7,0,1.646,74.972,0.215
eliza_ball_line_50023.png,1,8,0,8,1,1.646,74.972,0.173
len_goalie0447.png,1,8,1,7,0,1.645,74.973,0.139
IMG_20260512_222941~2.jpg,1,8,1,7,0,1.645,74.972,0.224
pip_ball_bottom0229.png,1,8,0,8,1,1.645,74.972,0.170
eliza_ball_01070128.png,1,8,1,7,0,1.645,74.972,0.122
alfie_lm_ball_line0163.png,1,8,1,7,0,1.645,74.974,0.115
IMG_20260512_222411~3.jpg,1,8,1,7,0,1.646,74.972,0.149
IMG_20260512_223334~2.jpg,1,8,0,8,1,1.645,74.972,0.176
oisin_ball_robot0421.png,3,8,3,5,0,1.646,74.972,0.163
max_ball_feet0141.png,1,8,0,8,1,1.646,74.973,0.087
oisin_ball_robot0251.png,2,8,1,7,1,1.647,74.972,0.146
IMG_20260512_222436~2.jpg,2,8,2,6,0,1.645,74.972,0.122
pip_ball_bottom0461.png,1,8,0,8,1,1.644,74.973,0.169
robby_rc16_ball20493.png,1,8,0,8,1,1.646,74.973,0.152
IMG_20260512_223321.jpg,2,8,2,6,0,1.645,74.972,0.229
eliza_ball_line_30199.png,2,8,1,7,1,1.645,74.972,0.114
oisin_ball_robot0681.png,1,8,1,7,0,1.646,74.972,0.146
max_ball_feet0298.png,1,8,1,7,0,1.646,74.972,0.099
IMG_20260512_222613.jpg,0,8,0,8,0,1.646,74.972,0.181
IMG_20260512_223349.jpg,1,8,0,8,1,1.646,74.971,0.265
IMG_20260512_222111.jpg,2,8,2,6,0,1.645,74.972,0.261
robby_rc16_ball20491.png,1,8,1,7,0,1.645,74.973,0.175
pip_ball_bottom0219.png,1,8,1,7,0,1.644,74.972,0.173
IMG_20260512_223025~2.jpg,1,8,1,7,0,1.646,74.972,0.182
eliza_ball_line_10027.png,1,8,1,7,0,1.645,74.972,0.133
eobr994.png,1,8,1,7,0,1.646,74.973,0.247
max_ball_moving0159.png,1,8,1,7,0,1.645,74.972,0.262
oisin_ball_robot0461.png,1,8,1,7,0,1.645,74.972,0.115
